id,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
495,51.5,41.0,61,4.43,41.73629221,,23934,21.3,99,61.0,4.7,63.0,7.9,614.6729339,15671927.0,7.5,7.7,0.437,7.1,Developing
543,48.0,4.0,42,0.3,26.87439074,,24908,14.1,75,26.0,6.9,26.0,4.8,197.3156442,866312.0,11.3,11.2,0.3,4.9,Developing
2691,72.8,126.0,28,1.29,103.523776,82.0,34,58.5,34,9.0,5.81,9.0,0.1,834.869161,6876345.0,5.0,4.8,0.687,11.9,Developing
1769,54.3,47.0,66,0.94,40.80617976,76.0,177,2.9,94,73.0,6.23,76.0,9.6,526.5313517,249395.0,3.7,3.6,0.397,9.5,Developing
1121,65.4,247.0,1,6.71,15.54978677,85.0,0,36.4,1,9.0,5.82,85.0,1.7,925.582546,752263.0,5.9,5.7,0.606,10.9,Developing
622,52.6,424.0,9,2.55,0.0,,2788,2.3,14,41.0,2.45,41.0,7.2,,,9.3,8.9,0.488,9.5,Developing
2588,75.3,14.0,0,1.03,0.0,97.0,4,59.1,0,98.0,6.7,98.0,0.1,,,2.2,2.2,0.741,12.9,Developing
1521,71.0,147.0,3,0.01,362.3817951,93.0,633,53.4,3,94.0,4.6,94.0,0.1,6269.58123,,5.6,5.5,0.732,15.7,Developing
2714,,,0,0.01,78.28120317,9.0,0,79.3,0,9.0,16.61,9.0,0.1,3542.13589,1819.0,0.2,0.1,,0.0,Developing
94,74.1,138.0,12,7.81,470.1869145,66.0,0,55.1,13,94.0,8.31,93.0,0.1,2579.193168,3788937.0,1.2,1.0,0.776,16.3,Developing
856,62.1,298.0,6,0.61,17.35739784,9.0,51,16.0,9,9.0,3.24,9.0,0.9,482.14994,43984.0,8.9,8.8,0.404,5.1,Developing
1988,59.6,321.0,11,0.59,124.3789361,67.0,3863,39.6,14,62.0,6.79,68.0,1.4,588.3582595,61724.0,1.5,1.4,0.433,7.2,Developing
854,63.6,274.0,6,0.01,0.0,94.0,194,17.0,8,94.0,2.98,94.0,0.6,,,8.7,8.6,0.41,5.0,Developing
2407,54.9,459.0,54,7.04,346.5316007,72.0,1043,41.6,79,7.0,8.9,7.0,26.6,2518.398261,45855482.88,14.5,17.1,0.62,12.9,Developing
146,72.5,119.0,5,0.01,306.1824313,94.0,0,51.5,6,97.0,6.4,94.0,0.1,7891.299776,953579.0,2.8,2.9,0.752,12.2,Developing
263,69.5,184.0,0,6.85,549.8096097,97.0,0,46.3,0,98.0,5.81,97.0,0.3,4258.788611,313929.0,3.5,3.4,0.7,12.7,Developing
1790,64.2,22.0,61,0.28,4.632776304,75.0,760,17.0,83,82.0,1.78,82.0,0.6,296.97284,48846474.0,13.2,13.5,0.474,8.0,Developing
1101,53.9,37.0,5,3.1,22.09757984,,0,2.1,8,73.0,5.72,68.0,5.4,424.9534585,138838.0,9.2,9.0,0.0,8.0,Developing
2215,75.0,175.0,0,3.43,199.4118322,89.0,0,66.5,0,83.0,5.16,85.0,0.1,1555.47451,175566.0,0.2,0.2,0.645,12.0,Developing
374,76.9,79.0,0,0.88,2218.364226,96.0,0,36.2,0,99.0,2.73,95.0,0.1,35268.1117,,5.9,5.4,0.845,14.2,Developing
93,74.1,137.0,11,7.62,57.58467352,73.0,0,55.7,13,95.0,8.22,96.0,0.1,333.4376,3839379.0,1.2,1.0,0.77,16.4,Developing
234,68.9,243.0,1,12.6,364.426052,98.0,149,57.2,1,97.0,6.34,99.0,0.1,3848.215966,964924.0,2.2,2.4,0.723,14.6,Developing
763,59.1,39.0,2,1.02,121.4812077,,49,3.6,2,72.0,7.5,72.0,3.7,965.6693779,79628.0,5.8,5.7,0.405,4.3,Developing
1630,52.8,296.0,58,0.49,57.11644801,73.0,172,17.5,103,7.0,6.28,69.0,2.0,439.3572924,1239196.0,1.1,1.0,0.333,5.5,Developing
1359,64.4,282.0,8,6.58,23.43400762,99.0,24,45.3,9,99.0,3.7,99.0,0.1,268.123657,149918.0,2.5,2.6,0.714,13.1,Developing
2182,72.0,174.0,0,11.85,0.0,14.0,0,37.9,0,9.0,6.33,74.0,0.1,,,4.4,4.5,0.681,12.5,Developing
473,65.0,24.0,16,2.08,57.73516711,82.0,394,14.8,20,82.0,3.75,82.0,0.9,631.675789,13676693.0,11.3,11.5,0.495,10.3,Developing
1520,71.1,146.0,3,0.01,29.13434871,91.0,3890,54.0,3,93.0,4.57,93.0,0.1,375.442638,,5.6,5.4,0.736,15.8,Developing
1128,36.3,682.0,23,5.76,36.2929176,,0,44.2,58,66.0,8.9,66.0,1.9,662.2795182,9999617.0,4.0,4.0,0.47,8.6,Developing
956,61.4,288.0,2,8.01,40.53719812,52.0,90,31.4,3,44.0,2.88,45.0,10.7,727.777345,1444844.0,7.1,6.9,0.646,12.4,Developing
2272,74.1,131.0,1,9.85,820.8109098,93.0,1,56.4,1,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754,13.6,Developing
540,48.5,45.0,44,0.34,72.38451279,,10324,15.1,78,31.0,5.72,21.0,5.2,454.6765879,97143.0,1.7,1.6,0.301,5.6,Developing
1214,65.3,213.0,174,0.06,55.36107207,64.0,29171,18.2,237,79.0,2.37,71.0,0.1,1148.56996,223614649.0,1.9,1.9,0.624,11.0,Developing
2303,48.1,424.0,27,3.84,5.347717533,86.0,1089,21.7,40,84.0,1.32,86.0,1.6,45.128418,645872.0,8.3,8.2,0.384,8.7,Developing
2696,78.0,14.0,41,1.49,256.4341746,77.0,30509,54.3,50,88.0,5.16,88.0,0.1,3119.63716,64191474.0,5.2,5.1,0.653,11.1,Developing
1366,62.1,263.0,59,1.81,154.2269697,94.0,0,2.1,84,94.0,5.49,94.0,3.0,1155.2582,43646629.0,8.0,7.8,0.536,11.1,Developing
1043,73.6,142.0,0,,0.0,92.0,0,48.4,0,99.0,,92.0,0.1,9212.192824,,3.8,3.8,0.751,15.8,Developing
2221,66.9,194.0,0,0.01,8.198047581,96.0,0,28.5,0,96.0,8.6,96.0,0.5,138.949959,182889.0,5.9,5.7,0.553,10.8,Developing
2648,71.8,157.0,0,1.35,330.1007394,91.0,4,66.2,0,91.0,5.66,89.0,0.1,1837.977391,98611.0,0.1,0.1,0.674,13.2,Developing
1035,79.4,8.0,0,9.67,3632.243121,95.0,2,61.8,0,99.0,9.41,99.0,0.1,28827.32636,1148473.0,0.8,0.7,0.855,16.4,Developing
1695,75.4,124.0,44,4.9,920.8284115,98.0,64,55.7,52,98.0,6.11,98.0,0.1,7199.59665,16995583.0,1.8,1.8,0.714,12.1,Developing
481,57.3,357.0,45,,0.0,84.0,1809,29.0,68,83.0,,84.0,3.5,1244.429421,22834522.0,5.6,5.5,0.514,10.4,Developing
1209,67.9,189.0,143,0.08,125.7980678,82.0,20818,22.1,174,85.0,2.83,78.0,0.3,2254.44566,23934478.0,1.7,1.6,0.645,11.7,Developing
2853,69.9,165.0,0,0.88,337.2942846,61.0,3,44.9,0,67.0,3.87,68.0,0.1,1886.433359,2937.0,1.6,1.5,0.0,10.6,Developing
333,75.2,12.0,0,4.14,39.86518043,,18,49.4,0,87.0,7.94,87.0,0.1,2214.732246,3779247.0,3.0,3.0,0.0,12.1,Developing
601,66.0,259.0,2,0.16,9.087638194,75.0,0,2.1,2,75.0,4.93,75.0,0.1,72.759313,64162.0,7.3,7.2,0.459,10.0,Developing
193,71.8,129.0,92,,0.0,97.0,240,18.3,113,97.0,,97.0,0.1,121.15812,1612886.0,17.9,18.3,0.575,10.2,Developing
288,55.4,279.0,25,1.34,37.38182018,,4244,18.4,40,78.0,4.34,78.0,2.0,374.1923942,6865951.0,9.7,9.6,0.389,6.4,Developing
476,61.5,253.0,19,1.38,8.38611924,,352,13.5,24,86.0,6.43,85.0,1.7,48.615184,1363377.0,11.6,11.7,0.458,9.7,Developing
2785,56.9,368.0,91,3.97,0.0,85.0,1574,2.2,135,88.0,3.97,85.0,6.4,,,7.2,7.2,,,Developing
316,65.1,226.0,12,2.66,0.0,84.0,0,45.4,16,84.0,5.22,84.0,0.2,,,1.4,1.2,0.62,14.6,Developing
1779,49.5,48.0,90,2.09,37.82511936,25.0,7085,16.9,132,72.0,5.64,73.0,13.4,256.4414872,18588758.0,4.1,4.0,0.298,5.8,Developing
474,64.1,216.0,17,2.03,51.50447119,8.0,188,14.3,21,8.0,4.48,8.0,1.1,539.8791529,13474489.0,11.4,11.6,0.483,10.1,Developing
2711,63.3,229.0,7,2.33,130.3784829,96.0,11,38.7,8,99.0,3.34,98.0,0.1,967.917468,4612.0,3.5,3.5,0.0,10.2,Developing
1246,67.2,21.0,30,0.32,44.12059646,62.0,9081,51.9,37,69.0,5.61,74.0,0.1,1391.816923,2631669.0,5.4,5.2,0.603,9.8,Developing
148,71.9,123.0,5,0.01,285.6103912,88.0,0,49.7,6,92.0,5.37,89.0,0.1,7496.335728,9295784.0,2.8,2.8,0.742,11.8,Developing
524,45.7,512.0,17,1.5,41.50111735,,1233,17.9,26,45.0,4.1,51.0,12.0,313.21598,45536.0,9.9,9.9,0.315,5.7,Developing
1989,59.3,327.0,11,0.61,110.9803062,6.0,17620,38.9,14,54.0,7.69,61.0,1.4,511.665773,5862316.0,1.5,1.5,0.428,6.9,Developing
1494,67.0,261.0,9,0.01,48.09891474,8.0,43,25.6,12,8.0,1.19,8.0,1.2,415.361958,4181563.0,7.0,6.9,0.416,9.6,Developing
2741,67.0,278.0,5,7.31,217.4345257,97.0,2392,56.4,6,95.0,6.41,96.0,0.9,1828.717626,471515.0,2.7,2.8,0.707,14.5,Developing
1219,75.5,83.0,18,,0.0,98.0,615,59.7,21,98.0,,98.0,0.1,,,8.5,8.6,0.774,14.8,Developing
110,72.6,134.0,1,2.86,57.17810403,91.0,40,47.8,1,96.0,5.4,94.0,0.1,783.261699,333897.0,2.1,2.1,0.645,10.8,Developing
1656,62.2,212.0,8,0.01,79.27658464,75.0,234,28.1,12,73.0,2.87,75.0,1.2,1393.261593,3717672.0,8.5,8.3,0.487,7.7,Developing
224,73.3,127.0,0,7.43,1140.615754,,0,43.0,0,86.0,5.16,93.0,0.9,11568.1111,,4.3,4.2,0.741,14.0,Developing
275,59.5,251.0,25,0.01,87.4080423,77.0,637,24.6,39,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,7.1,0.466,10.3,Developing
423,56.2,338.0,23,4.05,2.030494673,94.0,305,15.7,34,96.0,6.96,94.0,2.4,24.944652,848931.0,7.8,7.8,0.336,8.6,Developing
518,49.2,446.0,17,1.67,43.48359197,45.0,2,2.2,24,46.0,3.9,45.0,6.6,446.4434494,4448525.0,9.0,8.9,0.352,6.6,Developing
2226,65.1,217.0,0,4.14,49.93698173,87.0,0,24.7,0,98.0,7.44,97.0,1.2,894.927988,16311.0,6.7,6.6,0.527,10.3,Developing
1473,73.0,11.0,1,2.19,510.6035166,8.0,8,58.6,1,8.0,1.9,8.0,0.1,5253.122599,3359859.0,4.9,4.7,0.0,15.0,Developing
717,68.4,165.0,11,3.13,0.0,98.0,0,27.2,14,99.0,,72.0,0.1,,,5.7,5.7,,,Developing
1401,73.9,87.0,1,0.1,3001.628237,99.0,0,67.9,1,99.0,3.87,99.0,0.1,37567.3121,,3.3,3.2,0.788,13.6,Developing
268,68.7,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.53819,27689.0,3.6,3.5,0.691,12.5,Developing
970,58.7,287.0,3,2.79,0.0,98.0,0,22.8,6,96.0,5.95,96.0,3.0,,,8.6,8.5,0.426,8.6,Developing
850,52.7,336.0,3,4.46,14.95451321,,0,18.3,4,41.0,2.73,34.0,1.9,172.68491,614323.0,1.7,1.6,0.0,0.0,Developing
1119,65.3,237.0,1,7.93,16.47949015,9.0,0,37.8,1,91.0,5.97,9.0,2.1,986.7958173,751857.0,5.8,5.6,0.611,11.1,Developing
1992,74.0,146.0,2,,0.0,93.0,0,5.2,3,89.0,,93.0,0.2,419.367724,6639119.0,2.0,1.9,0.692,12.3,Developing
2626,55.9,344.0,14,1.37,0.675682939,,8,19.8,22,72.0,5.55,82.0,5.1,42.764743,5997385.0,7.9,7.8,0.443,10.6,Developing
1685,76.6,122.0,31,5.26,168.173753,84.0,3,62.8,36,87.0,6.3,87.0,0.1,1452.27766,1242216.0,1.6,1.5,0.754,13.1,Developing
630,79.0,98.0,1,3.41,2429.854745,84.0,0,56.5,1,82.0,9.73,85.0,0.1,9186.59639,46474.0,1.8,1.7,0.752,13.4,Developing
322,77.2,89.0,0,4.03,732.8662491,89.0,3000,55.3,0,86.0,9.57,86.0,0.1,5193.94932,35662.0,2.4,2.4,0.742,14.2,Developing
848,53.5,334.0,3,6.01,234.7874207,,24,19.1,4,44.0,2.5,36.0,2.9,2711.17114,66647.0,1.4,1.3,0.542,8.2,Developing
2465,61.8,251.0,64,2.01,128.6362711,78.0,129,,95,85.0,8.17,86.0,0.3,1291.528826,32955496.0,,,0.444,6.3,Developing
1039,79.1,81.0,0,9.46,2124.921517,92.0,0,59.2,1,93.0,8.61,94.0,0.1,18477.57841,19287.0,0.8,0.8,0.823,15.2,Developing
2831,68.5,183.0,19,2.83,140.6905284,99.0,476,41.4,22,99.0,5.65,99.0,0.1,1564.966945,293394.0,3.0,3.1,0.664,12.0,Developing
1590,74.5,129.0,3,0.53,101.609245,97.0,1868,37.4,4,97.0,4.1,97.0,0.1,1779.49641,2917456.0,7.9,7.7,0.776,12.9,Developing
722,59.8,258.0,236,,0.0,81.0,5020,21.6,308,78.0,,81.0,1.1,,,9.5,9.3,,,Developing
991,72.7,132.0,1,3.36,70.54185252,48.0,216,47.5,2,74.0,8.49,75.0,0.1,928.18227,431.0,2.9,3.0,0.684,11.8,Developing
1722,66.3,25.0,1,5.8,22.31624272,96.0,7,46.9,2,96.0,4.7,96.0,0.1,265.353659,271265.0,2.2,2.3,0.693,14.3,Developing
2274,73.8,132.0,1,9.3,772.8700353,99.0,201,55.1,1,93.0,1.2,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743,13.5,Developing
55,49.1,369.0,81,7.01,212.9229325,61.0,2807,19.8,127,63.0,4.37,6.0,2.5,3347.84485,22549547.0,9.3,9.2,0.48,8.5,Developing
158,67.8,146.0,7,0.55,39.33253687,5.0,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,817195.0,3.1,3.1,0.651,10.6,Developing
1438,64.0,252.0,12,3.53,0.0,45.0,1491,14.4,16,46.0,4.54,45.0,0.2,,,1.1,1.2,0.485,8.6,Developing
1784,65.9,25.0,44,0.55,38.4279083,58.0,2175,21.3,58,87.0,2.22,84.0,0.5,1171.58257,5986514.0,13.0,13.2,0.533,9.1,Developing
733,53.5,323.0,232,1.44,0.0,,44934,16.5,330,52.0,3.34,54.0,2.1,,,11.7,11.5,,,Developing
2072,78.2,68.0,0,,0.0,99.0,18,69.3,0,99.0,,99.0,0.1,66346.52267,,5.2,4.9,0.855,13.4,Developing
2181,72.2,171.0,0,12.55,0.0,84.0,0,38.4,0,91.0,6.1,9.0,0.2,,,4.4,4.4,0.684,12.4,Developing
803,79.0,159.0,51,,0.0,93.0,5432,61.1,60,93.0,,93.0,0.1,,,2.8,2.8,0.688,13.1,Developing
506,85.0,75.0,2,8.2,771.1817686,14.0,13,61.9,2,95.0,9.75,95.0,0.1,4386.69948,325755.0,0.5,0.4,0.891,15.8,Developing
959,59.7,32.0,2,6.47,352.232365,,0,29.8,3,44.0,3.48,45.0,11.0,4892.11618,1328146.0,7.5,7.4,0.638,12.3,Developing
191,74.7,9.0,0,1.95,1150.418063,99.0,5,54.8,0,99.0,3.8,99.0,0.1,12868.211,,6.2,6.0,0.794,13.3,Developing
2656,71.0,183.0,0,6.37,128.0896289,9.0,0,41.1,0,9.0,6.47,9.0,0.2,1458.8796,1321618.0,6.0,6.4,0.773,12.5,Developing
1765,57.6,355.0,60,,0.0,8.0,79,22.6,81,8.0,,8.0,3.9,528.3125597,281691.0,3.6,3.5,0.414,9.1,Developing
967,59.8,277.0,3,3.41,0.0,96.0,0,24.8,5,95.0,6.24,96.0,1.8,,,8.0,7.9,0.441,8.7,Developing
2243,73.2,1.0,9,0.08,1395.454965,96.0,807,6.9,10,96.0,3.55,96.0,0.1,15334.66994,,7.2,7.3,0.767,12.5,Developing
1772,53.2,45.0,72,1.48,0.796915785,75.0,4,19.7,104,74.0,4.91,75.0,12.6,53.127719,22846758.0,3.7,3.7,0.372,8.8,Developing
2934,44.3,723.0,27,4.36,0.0,68.0,31,27.1,42,67.0,7.13,65.0,33.6,454.366654,12777511.0,9.4,9.4,0.407,9.2,Developing
2148,64.6,322.0,20,11.32,333.2148711,94.0,3291,54.7,22,97.0,5.61,96.0,0.4,2975.132778,144648257.0,2.6,2.8,0.733,13.2,Developing
466,68.3,179.0,11,0.01,12.17952064,88.0,0,18.9,12,87.0,5.68,88.0,0.2,198.687123,152779.0,1.9,11.0,0.553,10.9,Developing
2846,71.4,138.0,0,0.01,427.9885222,64.0,0,5.8,0,65.0,3.7,64.0,0.1,3158.58688,247485.0,1.5,1.4,0.592,10.8,Developing
2167,48.3,426.0,34,7.13,18.41791804,,2095,13.2,57,9.0,4.22,9.0,8.5,216.172747,82573.0,7.6,7.7,0.318,6.6,Developing
1679,71.9,168.0,0,4.16,509.3899943,98.0,28,27.5,0,98.0,4.29,98.0,0.1,5229.876738,12213.0,7.8,7.7,0.696,12.8,Developing
326,76.4,94.0,0,4.54,630.3883564,89.0,45,53.1,0,9.0,9.58,89.0,0.1,4611.47298,372284.0,2.6,2.6,0.717,13.3,Developing
1189,67.6,187.0,1000,3.11,67.67230438,7.0,13822,17.5,1300,82.0,4.53,83.0,0.2,1452.195373,127856227.0,26.8,27.5,0.599,11.5,Developing
1966,76.8,127.0,1,6.87,1092.155356,85.0,0,53.4,2,85.0,7.56,85.0,0.1,7429.628274,3579385.0,2.0,1.9,0.755,12.8,Developing
2571,74.6,152.0,8,6.41,789.0772949,99.0,0,32.4,10,99.0,4.12,99.0,0.1,5941.8471,68416772.0,7.8,7.8,0.737,13.6,Developing
627,79.5,96.0,1,3.45,384.5129138,91.0,1,59.5,1,91.0,9.31,91.0,0.1,1647.44179,4757575.0,1.7,1.7,0.768,13.9,Developing
1432,63.6,218.0,10,5.95,0.0,74.0,153,18.0,13,76.0,2.75,74.0,0.3,,,9.3,9.5,0.535,9.6,Developing
1668,74.6,146.0,0,,0.0,97.0,0,33.3,0,98.0,,97.0,0.1,9252.11724,126265.0,6.9,6.8,0.779,15.2,Developing
1556,65.1,225.0,29,0.01,5.339065673,73.0,3,2.0,39,73.0,3.4,73.0,0.3,452.4631926,2358981.0,7.2,7.1,0.509,10.3,Developing
719,67.6,167.0,14,3.08,0.0,,0,26.2,18,99.0,,64.0,0.1,,,5.9,5.9,,,Developing
2743,67.6,256.0,6,5.92,21.22386354,77.0,411,55.7,6,99.0,6.93,97.0,0.9,148.522488,4781295.0,2.8,2.9,0.691,14.3,Developing
2708,63.3,248.0,6,2.85,2.19888585,99.0,0,4.7,8,99.0,3.51,99.0,0.1,174.51475,4754641.0,3.4,3.4,0.0,10.3,Developing
477,63.0,268.0,21,1.44,55.59543946,,653,13.1,26,69.0,6.74,69.0,1.9,362.4213785,12853124.0,11.6,11.7,0.445,9.3,Developing
2085,76.4,85.0,0,0.87,188.6782945,98.0,34,64.1,0,96.0,2.71,96.0,0.1,2999.65492,,4.8,4.5,0.807,12.2,Developing
620,54.1,48.0,9,2.58,0.0,,3524,21.2,13,67.0,2.56,67.0,6.3,,,9.0,8.6,0.497,9.2,Developing
1608,76.7,73.0,0,1.83,91.13971812,97.0,0,22.1,0,97.0,7.93,96.0,0.1,633.79498,367.0,14.0,14.1,0.653,11.6,Developing
149,71.6,125.0,5,1.98,263.142699,84.0,0,48.8,6,91.0,5.1,87.0,0.1,7189.691229,917382.0,2.8,2.9,0.741,11.7,Developing
1400,74.0,86.0,1,0.01,2009.575605,99.0,13,68.4,1,98.0,2.76,98.0,0.1,38497.61696,,3.3,3.2,0.79,13.5,Developing
317,64.5,23.0,13,2.37,0.0,8.0,0,44.7,17,82.0,5.3,88.0,0.2,,,1.4,1.3,0.617,14.4,Developing
874,74.2,167.0,0,16.99,225.0723618,94.0,0,56.7,0,95.0,6.6,95.0,0.1,1894.5485,13379.0,2.0,2.1,0.835,16.1,Developing
1611,75.4,82.0,0,1.78,6.491488598,98.0,20,19.5,0,98.0,6.64,98.0,0.1,52.862285,349.0,14.3,14.4,0.632,11.9,Developing
1343,72.3,127.0,4,0.54,228.7838108,97.0,76,56.3,4,97.0,9.15,97.0,0.1,1889.213962,5396774.0,3.9,3.9,0.717,13.2,Developing
1135,59.7,3.0,18,6.64,44.25687135,,0,36.5,25,56.0,5.32,53.0,4.6,329.782946,8976552.0,4.5,4.6,0.447,8.1,Developing
2498,50.0,51.0,3,5.55,43.3664999,92.0,0,28.5,4,88.0,7.5,87.0,40.7,347.48798,1138434.0,6.5,6.7,0.508,10.5,Developing
2247,72.9,15.0,10,0.05,688.0972667,97.0,311,57.7,11,95.0,4.28,95.0,0.1,8655.311531,,7.3,7.3,0.745,12.1,Developing
1439,59.8,259.0,12,3.41,0.0,5.0,1810,13.8,17,52.0,4.91,49.0,0.1,,,1.2,1.3,0.477,8.3,Developing
1085,54.7,327.0,32,0.21,1.099665984,,99,18.5,51,59.0,2.82,59.0,2.7,33.424498,9679745.0,9.3,9.3,0.346,6.6,Developing
2386,51.5,34.0,52,0.01,0.0,,1149,2.7,84,4.0,,4.0,0.9,,,7.3,7.1,,,Developing
1824,65.4,28.0,33,0.2,4.259752532,41.0,5023,13.9,44,78.0,5.72,75.0,0.2,317.89198,2564287.0,17.6,18.2,0.469,9.4,Developing
1998,73.0,155.0,3,5.39,30.93519548,85.0,0,45.6,3,81.0,9.14,85.0,0.1,2599.596259,6127837.0,2.1,2.0,0.663,12.1,Developing
26,74.2,99.0,1,5.31,3.3021542,98.0,68,5.8,1,97.0,5.86,97.0,0.1,35.1293,2992547.0,1.7,1.8,0.696,11.4,Developing
2140,69.4,242.0,14,11.04,184.764931,97.0,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0,Developing
2907,61.8,33.0,27,,0.0,9.0,9,23.4,40,9.0,,9.0,4.1,1313.889646,161587.0,6.3,6.1,0.576,12.5,Developing
